date,jday,time,Leaves,Dropped,LA/pl,LA_dead,LAI,RH,LeafWP,PFD,SolRad,SoilT,Tair,Tcan,ETdmd,ETsply,Pn,Pg,Respir,av_gs,sunlit_LAI,shaded_LAI,sunlit_PFD,shaded_PFD,sunlit_An,shaded_An,sunlit_Ag,shaded_Ag,sunlit_gs,shaded_gs,VPD,Nitr,N_Dem,NUpt,LeafN,PCRL,totalDM,shootDM,earDM,GrleafDM,DrpLfDM,stemDM,rootDM,SoilRt,MxRtDep,AvailW,solubleC,Note,
05/15/2011,40618,0,0,0,0,0,0,85.8,-0.05,0,0,10.18,7.73,10.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0075,0,0.275,0.193,0,0.17,0,0.02,0,0.176,0,74.494,0,none,14.42
05/15/2011,40618,1,0,0,0,0,0,87.71,-0.05,0,0,10.16,7.41,10.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0075,0,0.275,0.193,0,0.17,0,0.02,0,0.176,195.4,74.554,0,none,14.42
05/15/2011,40618,2,0,0,0,0,0,89.58,-0.05,0,0,10.02,7.1,10.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0075,0,0.275,0.193,0,0.17,0,0.02,0,0.176,195.4,74.551,0,none,14.42
05/15/2011,40618,3,0,0,0,0,0,91.38,-0.05,0,0,9.85,6.81,9.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0075,0,0.275,0.193,0,0.17,0,0.02,0,0.176,195.4,74.53,0,none,14.42
05/15/2011,40618,4,0,0,0,0,0,93.13,-0.05,0,1.57,9.68,6.54,9.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0074,0,0.275,0.193,0,0.17,0,0.02,0,0.176,195.4,74.5,0,none,14.42
05/15/2011,40618,5,0,0,0,0,0,93,-0.05,0,50.05,9.51,6.56,9.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0074,0,0.275,0.193,0,0.17,0,0.02,0,0.176,195.4,74.463,0,none,14.42
05/15/2011,40618,6,0,0,0,0,0,90.07,-0.05,0,118.17,9.46,7.02,9.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0074,0,0.275,0.193,0,0.17,0,0.02,0,0.176,195.4,74.376,0,none,14.42
05/15/2011,40618,7,0,0,0,0,0,85.22,-0.05,0,180.71,10.07,7.83,10.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0074,0,0.275,0.193,0,0.17,0,0.02,0,0.176,195.4,73.936,0,none,14.42
05/15/2011,40618,8,0,0,0,0,0,79.12,-0.05,0,234.71,10.94,8.93,10.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0074,0,0.275,0.193,0,0.17,0,0.02,0,0.176,195.4,73.291,0,none,14.42
05/15/2011,40618,9,0,0,0,0,0,72.54,-0.05,0,277.62,11.93,10.22,11.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0074,0,0.275,0.193,0,0.17,0,0.02,0,0.176,195.4,72.479,0,none,14.42
05/15/2011,40618,10,0,0,0,0,0,66.14,-0.05,0,307.4,12.94,11.61,12.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0074,0,0.275,0.193,0,0.17,0,0.02,0,0.176,195.4,71.564,0,none,14.42
05/15/2011,40618,11,0,0,0,0,0,60.41,-0.05,0,322.65,13.89,12.99,13.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0074,0,0.275,0.193,0,0.17,0,0.02,0,0.176,195.4,70.638,0,none,14.42
05/15/2011,40618,12,0,0,0,0,0,55.64,-0.05,0,322.65,14.73,14.25,14.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0074,0,0.275,0.193,0,0.17,0,0.02,0,0.176,195.4,69.712,0,none,14.42
05/15/2011,40618,13,0,0,0,0,0,52.01,-0.05,0,307.4,15.42,15.3,15.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0074,0,0.275,0.193,0,0.17,0,0.02,0,0.176,195.4,68.831,0,none,14.42
05/15/2011,40618,14,0,0,0,0,0,49.57,-0.05,0,277.62,15.92,16.05,15.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0074,0,0.275,0.193,0,0.17,0,0.02,0,0.176,195.4,68.074,0,none,14.42
05/15/2011,40618,15,0,0,0,0,0,48.34,-0.05,0,234.71,16.2,16.45,16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0074,0,0.275,0.193,0,0.17,0,0.02,0,0.176,195.4,67.534,0,none,14.42
05/15/2011,40618,16,0,0,0,0,0,48.31,-0.05,0,180.71,16.25,16.46,16.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0074,0,0.275,0.193,0,0.17,0,0.02,0,0.176,195.4,67.269,0,none,14.42
05/15/2011,40618,17,0,0,0,0,0,49.48,-0.05,0,118.17,16.05,16.08,16.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0074,0,0.275,0.193,0,0.17,0,0.02,0,0.176,195.4,67.292,0,none,14.42
05/15/2011,40618,18,0,0,0,0,0,51.85,-0.05,0,50.05,15.58,15.35,15.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0074,0,0.275,0.193,0,0.17,0,0.02,0,0.176,195.4,67.604,0,none,14.42
05/15/2011,40618,19,0,0,0,0,0,55.88,-0.05,0,1.57,14.83,14.19,14.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0074,0,0.275,0.193,0,0.17,0,0.02,0,0.176,195.4,68.214,0,none,14.42
05/15/2011,40618,20,0,0,0,0,0,61.44,-0.05,0,0,14.2,12.73,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0074,0,0.275,0.193,0,0.17,0,0.02,0,0.176,195.4,68.608,0,none,14.42
05/15/2011,40618,21,0,0,0,0,0,66.95,-0.05,0,0,13.56,11.43,13.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0074,0,0.275,0.193,0,0.17,0,0.02,0,0.176,195.4,68.887,0,none,14.42
05/15/2011,40618,22,0,0,0,0,0,72.35,-0.05,0,0,12.94,10.26,12.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0074,0,0.275,0.193,0,0.17,0,0.02,0,0.176,195.4,69.114,0,none,14.42
05/15/2011,40618,23,0,0,0,0,0,77.61,-0.05,0,0,12.35,9.21,12.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0074,0,0.275,0.193,0,0.17,0,0.02,0,0.176,195.4,69.306,0,none,14.42
05/16/2011,40619,0,0,0,0,0,0,63.5,-0.05,0,0,12.35,8.28,12.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0074,0,0.275,0.193,0,0.17,0,0.02,0,0.176,195.4,70.368,0,none,14.45
05/16/2011,40619,1,0,0,0,0,0,67.25,-0.05,0,0,11.24,7.43,11.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0074,0,0.275,0.193,0,0.17,0,0.02,0,0.176,195.4,69.959,0,none,14.45
05/16/2011,40619,2,0,0,0,0,0,70.81,-0.05,0,0,10.58,6.68,10.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0074,0,0.275,0.193,0,0.17,0,0.02,0,0.176,195.4,69.903,0,none,14.45
05/16/2011,40619,3,0,0,0,0,0,74.18,-0.05,0,0,10.02,6.01,10.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0074,0,0.275,0.193,0,0.17,0,0.02,0,0.176,195.4,69.906,0,none,14.45
05/16/2011,40619,4,0,0,0,0,0,77.35,-0.05,7.58,2.89,9.52,5.4,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0074,0,0.275,0.193,0,0.17,0,0.02,0,0.176,195.4,69.926,0,none,14.45
05/16/2011,40619,5,0,0,0,0,0,77.5,-0.05,208.88,80.96,9.06,5.38,9.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0074,0,0.275,0.193,0,0.17,0,0.02,0,0.176,195.4,69.952,0,none,14.45
05/16/2011,40619,6,0,0,0,0,0,74.46,-0.05,459.58,188.57,8.87,5.95,8.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0074,0,0.275,0.193,0,0.17,0,0.02,0,0.176,195.4,69.898,0,none,14.45
05/16/2011,40619,7,0,0,0,0,0,69.49,-0.05,682.86,287.3,9.79,6.96,9.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0074,0,0.275,0.193,0,0.17,0,0.02,0,0.176,195.4,69.254,0,none,14.45
05/16/2011,40619,8,0,0,0,0,0,63.34,-0.05,874.93,372.52,11.09,8.31,11.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0074,0,0.275,0.193,0,0.17,0,0.02,0,0.176,195.4,68.242,0,none,14.45
05/16/2011,40619,9,0,0,0,0,0,56.79,-0.05,1027.42,440.21,12.55,9.93,12.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0074,0,0.275,0.193,0,0.17,0,0.02,0,0.176,195.4,66.976,0,none,14.45
05/16/2011,40619,10,0,0,0,0,0,50.51,-0.05,1133.24,487.19,13.98,11.69,13.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0074,0,0.275,0.193,0,0.17,0,0.02,0,0.176,195.4,65.546,0,none,14.45
05/16/2011,40619,11,0,0,0,0,0,44.94,-0.05,1187.43,511.24,15.29,13.47,15.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0074,0,0.275,0.193,0,0.17,0,0.02,0,0.176,195.4,63.908,0,none,14.45
05/16/2011,40619,12,0,0,0,0,0,40.33,-0.05,1187.43,511.24,16.39,15.15,16.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0074,0,0.275,0.193,0,0.17,0,0.02,0,0.176,195.4,62.265,0,none,14.45
05/16/2011,40619,13,0,0,0,0,0,36.77,-0.05,1133.24,487.19,17.25,16.59,17.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0074,0,0.275,0.193,0,0.17,0,0.02,0,0.176,195.4,60.695,0,none,14.45
05/16/2011,40619,14,0,0,0,0,0,34.26,-0.05,1027.42,440.21,17.84,17.71,17.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0074,0,0.275,0.193,0,0.17,0,0.02,0,0.176,195.4,59.331,0,none,14.45
05/16/2011,40619,15,0,0,0,0,0,32.76,-0.05,874.93,372.52,18.14,18.43,18.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0074,0,0.275,0.193,0,0.17,0,0.02,0,0.176,195.4,58.347,0,none,14.45
05/16/2011,40619,16,0,0,0,0,0,32.25,-0.05,682.86,287.3,18.15,18.68,18.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0074,0,0.275,0.193,0,0.17,0,0.02,0,0.176,195.4,57.851,0,none,14.45
05/16/2011,40619,17,0,0,0,0,0,32.7,-0.05,459.58,188.57,17.84,18.46,17.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0074,0,0.275,0.193,0,0.17,0,0.02,0,0.176,195.4,57.945,0,none,14.45
05/16/2011,40619,18,0,0,0,0,0,34.13,-0.05,208.88,80.96,17.2,17.77,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0074,0,0.275,0.193,0,0.17,0,0.02,0,0.176,195.4,58.615,0,none,14.45
05/16/2011,40619,19,0,0,0,0,0,37.11,-0.05,7.58,2.89,16.2,16.45,16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0074,0,0.275,0.193,0,0.17,0,0.02,0,0.176,195.4,59.831,0,none,14.45
